,RegionID,RegionName,Statename,julyvalue16,julyvalue17,julyvalue18,julyvalue19,julyvalue20,julyvalue21,Janvalue22,febvalue22,marchvalue22,aprvalue22,mayvalue22,junevalue22,julyvalue22,JulyListings22,JulyInv22,pop20,PopMale20,PopFemale20,MedianAge20,MedianAgeMale20,medianAgeFemale20,pop21,PopMale21,PopFemale21,MedianAgeMale21,MedianAgeFemale21,MedianAge21,StateCode
681,395054,"San Angelo, TX",TX,133748,141540,151929,157844,163108,176664,190515,191576,192353,193757,194944,196148,196905,180.0,396,123010.0,61749.0,61261.0,34.8,33.6,36.1,122344.0,61223.0,61121.0,34.1,36.4,35.2,2
682,395055,"San Antonio, TX",TX,199241,210771,221849,232223,238439,278774,309805,315016,321365,327844,333772,337821,339556,3651.0,7940,2566683.0,1276251.0,1290432.0,35.3,34.4,36.3,2601788.0,1293174.0,1308614.0,34.7,36.6,35.7,2
683,395056,"San Diego, CA",CA,502117,542351,577235,586615,616451,776488,844239,864353,887333,906549,919704,919171,907871,3354.0,6359,3297252.0,1670481.0,1626771.0,36.6,35.5,37.8,3286069.0,1664962.0,1621107.0,35.8,38.1,37.0,25
684,395057,"San Francisco, CA",CA,927473,978008,1118326,1102457,1112141,1309817,1384689,1407280,1435313,1459992,1474153,1472605,1458909,4442.0,8878,4739649.0,2360825.0,2378824.0,39.4,38.7,40.2,4623264.0,2300643.0,2322621.0,39.3,40.9,40.1,25
685,395059,"San Jose, CA",CA,997400,1071676,1351107,1196961,1215432,1455332,1554630,1592747,1631649,1667441,1677762,1664787,1619785,1565.0,3024,1995105.0,1017486.0,977619.0,37.5,36.7,38.5,1952185.0,994095.0,958090.0,37.2,39.0,38.1,25
686,395061,"San Luis Obispo, CA",CA,559071,579094,618922,622342,640343,745337,816627,829001,844443,860979,872235,882308,887048,341.0,695,282231.0,143349.0,138882.0,40.2,38.8,41.8,283159.0,143889.0,139270.0,39.1,42.0,40.5,25
687,395062,"Sandusky, OH",OH,128454,134864,135061,144063,148360,167743,184251,189407,194283,201230,204052,205863,204127,94.0,206,75429.0,36974.0,38455.0,44.8,43.4,46.1,74852.0,36756.0,38096.0,43.4,46.3,44.8,5
688,395063,"Sanford, NC",NC,129454,135111,142825,150486,154437,183743,193516,201885,208069,211070,216386,223349,228966,71.0,119,63387.0,31202.0,32185.0,39.3,38.2,40.5,64138.0,31603.0,32535.0,38.4,40.7,39.5,20
689,395065,"Santa Cruz, CA",CA,755950,790908,872907,863632,872799,1091642,1170574,1204340,1249481,1291368,1308379,1305586,1291728,217.0,457,270353.0,134350.0,136003.0,38.8,38.0,39.5,267792.0,133004.0,134788.0,38.3,39.8,39.0,25
690,395066,"Santa Fe, NM",NM,323723,338901,344711,384946,395904,458372,501759,510975,522025,533186,540475,547731,553601,251.0,516,154977.0,75359.0,79618.0,47.6,46.0,49.1,155201.0,75724.0,79477.0,46.3,49.7,48.0,6
691,395068,"Santa Rosa, CA",CA,570270,610344,677116,650321,650130,756199,773018,779387,795797,812605,824009,830410,829322,497.0,1015,488345.0,240173.0,248172.0,42.7,41.4,44.1,485887.0,238854.0,247033.0,41.7,44.3,43.0,25
692,395069,"Sault Ste. Marie, MI",MI,98018,102641,105030,109916,113620,136719,147158,148577,148360,147981,148324,149521,150773,63.0,145,36744.0,20343.0,16401.0,40.5,39.6,42.1,36816.0,20480.0,16336.0,39.7,42.3,41.0,4
693,395070,"Savannah, GA",GA,176520,179737,190853,200073,204184,232506,262852,268571,272657,278676,283813,290245,294837,707.0,1338,405053.0,197102.0,207951.0,36.4,35.3,37.6,410008.0,199276.0,210732.0,35.5,37.8,36.6,7
694,395071,"Sayre, PA",PA,129286,134315,141731,147560,151410,166018,176680,178902,178812,179036,179191,180577,181894,46.0,136,59858.0,29926.0,29932.0,44.2,43.4,45.0,59892.0,29937.0,29955.0,43.2,44.7,44.0,13
695,395072,"Scottsbluff, NE",NE,121384,128143,134068,141028,142479,156315,165637,167699,167911,168182,168688,170229,171757,40.0,87,37829.0,18588.0,19241.0,39.7,38.5,40.8,37580.0,18479.0,19101.0,39.0,41.0,40.0,29
696,395073,"Scottsboro, AL",AL,99119,101649,107720,111220,113859,127013,135782,139286,140531,142029,142531,143757,145127,39.0,110,52519.0,25933.0,26586.0,44.0,42.9,45.1,52773.0,26052.0,26721.0,42.8,45.0,43.9,11
697,395075,"Scranton, PA",PA,107364,109600,115908,118953,124799,149199,163950,165569,167877,170310,172219,174252,176105,510.0,1053,566574.0,280717.0,285857.0,42.3,40.7,44.0,567750.0,281467.0,286283.0,40.5,43.7,42.1,13
698,395077,"Searcy, AR",AR,111042,115981,120409,126406,118165,138528,148848,151130,154375,156994,159583,161740,164330,88.0,219,76810.0,37551.0,39259.0,38.0,37.0,38.9,77207.0,37775.0,39432.0,37.1,38.9,38.0,19
699,395078,"Seattle, WA",WA,403953,455439,507984,506897,543951,666783,732183,745169,762909,781397,790663,788752,781617,6572.0,11284,4024730.0,2032807.0,1991923.0,37.2,36.6,37.9,4011553.0,2026630.0,1984923.0,36.8,38.2,37.5,1
701,395080,"Sebring, FL",FL,112000,123614,134269,143342,151813,180480,206117,209836,214054,219065,224147,230139,235043,183.0,544,101222.0,49609.0,51613.0,54.1,52.4,55.6,103296.0,50718.0,52578.0,52.5,55.6,54.0,18
702,395081,"Sedalia, MO",MO,80847,87937,91134,98146,104358,122795,131290,132953,133804,135210,136358,138032,139271,62.0,133,42951.0,21480.0,21471.0,37.9,36.9,38.9,43188.0,21625.0,21563.0,36.9,38.9,37.9,39
703,395082,"Selinsgrove, PA",PA,146264,155101,164340,171798,176933,197010,209055,212298,212895,213740,214665,216909,219089,30.0,58,39717.0,19793.0,19924.0,40.9,39.7,42.2,39621.0,19766.0,19855.0,39.9,42.3,41.1,13
704,395083,"Selma, AL",AL,53279,53101,55877,56356,58088,62531,66075,67481,67830,68286,68366,68973,69542,22.0,89,38190.0,17782.0,20408.0,40.9,38.8,42.7,37619.0,17467.0,20152.0,38.9,43.0,41.0,11
705,395084,"Seneca Falls, NY",NY,105395,112230,119749,126123,131856,144998,155112,157670,157798,157955,158323,159379,160311,29.0,53,33715.0,17811.0,15904.0,41.9,40.0,44.5,33688.0,17839.0,15849.0,39.9,44.3,42.1,9
706,395085,"Seneca, SC",SC,150871,155500,161862,173258,182610,210528,244641,249924,255531,261018,263874,267805,270216,134.0,319,78638.0,38898.0,39740.0,46.4,45.3,47.6,79203.0,39183.0,40020.0,45.6,47.9,46.8,31
707,395086,"Sevierville, TN",TN,188483,200971,217381,238973,264798,340250,406210,419445,426089,432584,437005,444200,449215,347.0,1062,98497.0,48794.0,49703.0,43.9,42.3,45.4,99517.0,49371.0,50146.0,42.3,45.5,43.9,22
708,395087,"Seymour, IN",IN,121138,125989,134440,142577,147287,165840,174573,177272,178351,179702,180602,182518,184297,53.0,102,46373.0,23346.0,23027.0,39.6,38.7,40.5,46067.0,23193.0,22874.0,38.9,40.8,39.8,16
709,395088,"Shawnee, OK",OK,92423,95014,98142,100504,105623,115688,132291,135036,137016,138694,139580,140442,141677,88.0,193,72441.0,34969.0,37472.0,38.4,37.5,39.2,73019.0,35292.0,37727.0,37.4,39.4,38.4,3
710,395089,"Sheboygan, WI",WI,122911,133362,146178,153445,161231,186548,197026,199732,202833,206782,209909,212026,212885,89.0,197,117937.0,59929.0,58008.0,41.6,40.6,42.7,117747.0,59880.0,57867.0,40.7,42.9,41.8,17
711,395090,"Shelby, NC",NC,134085,138185,140865,149865,157024,177505,191627,194461,196856,200492,205900,209700,213710,118.0,233,99725.0,48183.0,51542.0,41.2,39.8,42.5,100359.0,48457.0,51902.0,39.5,42.3,40.9,20
712,395091,"Shelbyville, TN",TN,130812,140694,167697,175991,192531,217764,252603,261070,266844,268363,272091,278676,283005,69.0,150,50302.0,24952.0,25350.0,37.4,36.2,38.6,51119.0,25307.0,25812.0,36.3,38.8,37.5,22
713,395092,"Shelton, WA",WA,228685,237824,264431,288305,310553,413125,457874,452617,451945,448569,457768,463932,469926,141.0,279,66028.0,34397.0,31631.0,45.0,43.2,47.3,67615.0,35170.0,32445.0,43.1,47.1,45.1,1
714,395093,"Sheridan, WY",WY,255137,257487,267624,280566,290362,322836,345739,353959,357169,360177,362256,365057,368013,51.0,143,30996.0,15644.0,15352.0,42.8,42.1,43.5,31646.0,15956.0,15690.0,42.3,43.5,42.9,44
715,395094,"Sherman, TX",TX,137229,152920,171315,180316,185791,217773,250574,256838,263485,270918,277611,283275,286560,275.0,630,136014.0,66706.0,69308.0,39.5,38.5,40.6,139336.0,68361.0,70975.0,38.5,40.5,39.5,2
716,395095,"Show Low, AZ",AZ,183891,192478,206170,222526,236927,309982,354273,361347,369356,376540,381772,386408,389239,195.0,533,106802.0,53897.0,52905.0,38.4,37.1,39.8,108147.0,54518.0,53629.0,37.5,40.1,38.8,47
717,395096,"Shreveport, LA",LA,113763,115928,116225,114251,118699,124849,131274,131822,132400,133106,133948,135064,135741,336.0,840,392525.0,189662.0,202863.0,37.9,36.6,39.2,389155.0,187773.0,201382.0,36.8,39.5,38.1,12
718,395097,"Sidney, OH",OH,129534,136009,144487,152903,158872,180260,192322,195031,195545,195990,196629,198737,200773,46.0,99,48119.0,24255.0,23864.0,39.8,39.0,40.7,47977.0,24213.0,23764.0,39.1,40.7,39.9,5
719,395098,"Sierra Vista, AZ",AZ,135213,141056,146938,158566,169059,194475,217348,222194,226233,230246,233797,236420,238588,206.0,580,125398.0,64038.0,61360.0,41.6,39.8,43.8,126050.0,64556.0,61494.0,40.1,44.1,42.1,47
720,395099,"Sikeston, MO",MO,0,0,105617,108382,109210,122605,128504,130389,131324,132379,133126,134883,136533,34.0,120,38009.0,18533.0,19476.0,39.8,38.2,41.3,37840.0,18424.0,19416.0,38.3,41.3,39.8,39
721,395100,"Silver City, NM",NM,118768,117232,126075,131510,138330,153632,161757,166063,166859,168326,168926,170976,172673,20.0,63,28209.0,13979.0,14230.0,47.8,46.4,49.3,27889.0,13823.0,14066.0,47.3,50.1,48.7,6
722,395102,"Sioux City, IA",IA,123463,135783,140484,148571,146675,162087,172143,173790,174464,175459,176630,178304,180460,178.0,317,149743.0,75385.0,74358.0,36.1,35.5,36.9,149265.0,75146.0,74119.0,35.8,37.1,36.5,14
723,395103,"Sioux Falls, SD",SD,193920,206372,217263,227537,235352,267567,290150,295440,299387,302967,305871,308652,311761,385.0,993,277458.0,140334.0,137124.0,35.8,35.3,36.2,281958.0,142721.0,139237.0,35.5,36.4,36.0,0
724,395104,"Snyder, TX",TX,83480,90184,96452,100420,101968,114722,120326,122613,122824,123774,124221,125837,127485,17.0,65,16931.0,9192.0,7739.0,36.4,36.0,36.8,16824.0,9179.0,7645.0,36.3,37.2,36.8,2
725,395105,"Somerset, KY",KY,121541,129604,136298,143831,144795,166895,179845,183270,184371,185595,186640,188130,189881,100.0,255,65016.0,31910.0,33106.0,42.4,41.2,43.5,65423.0,32196.0,33227.0,41.1,43.6,42.4,38
726,395106,"Somerset, PA",PA,105258,109287,113438,117766,120635,133199,142615,144680,144799,145037,145604,147102,148568,55.0,144,73917.0,38927.0,34990.0,46.4,44.5,48.6,73627.0,38905.0,34722.0,44.5,48.8,46.6,13
727,395107,"South Bend, IN",IN,112749,119590,128241,135882,145695,169967,187682,190439,193520,195570,197336,198257,198538,468.0,868,324112.0,159805.0,164307.0,38.0,37.0,38.9,323695.0,159497.0,164198.0,37.0,39.0,38.0,16
728,395109,"Spartanburg, SC",SC,126285,136870,148147,157109,167459,192774,215895,220157,224636,228661,232710,236113,239789,451.0,1020,329364.0,160808.0,168556.0,38.2,37.2,39.1,335864.0,164064.0,171800.0,37.1,39.1,38.1,31
729,395110,"Spearfish, SD",SD,218424,230649,239399,250660,257591,288474,307861,316006,319536,322901,323961,327730,331465,46.0,110,25812.0,13044.0,12768.0,43.5,42.8,44.3,26165.0,13217.0,12948.0,42.9,44.9,43.9,0
730,395111,"Spencer, IA",IA,115735,120238,124208,127583,132148,141012,147429,149102,148693,148263,147895,148691,149597,24.0,60,16333.0,8123.0,8210.0,42.1,41.2,43.1,16440.0,8147.0,8293.0,41.4,42.8,42.1,14
731,395112,"Spirit Lake, IA",IA,212869,221136,229365,238238,244103,266037,282159,286449,287903,289227,290085,291813,293638,51.0,126,17747.0,8902.0,8845.0,48.0,46.1,49.7,17851.0,8915.0,8936.0,46.4,50.0,48.2,14
732,395113,"Spokane, WA",WA,198698,219558,244786,269820,295689,379578,418620,427693,436454,445250,449541,452937,451367,1039.0,1879,587266.0,293373.0,293893.0,38.4,37.5,39.4,593466.0,296585.0,296881.0,37.6,39.5,38.5,1
733,395114,"Springfield, IL",IL,133218,133956,134991,136582,138146,147299,154115,155157,0,161265,164201,165399,166961,267.0,442,208277.0,100651.0,107626.0,41.0,39.7,42.2,206898.0,99994.0,106904.0,39.9,42.3,41.1,42
734,395115,"Springfield, MA",MA,209229,216390,228093,234921,246574,286077,302535,305760,309465,313671,316994,319784,320626,647.0,1110,697960.0,336567.0,361393.0,39.5,38.2,40.8,695305.0,335193.0,360112.0,38.4,41.0,39.7,27
735,395116,"Springfield, MO",MO,132100,137973,147674,157112,166879,193255,218724,221924,225316,228977,232473,235835,238408,759.0,1319,476128.0,234284.0,241844.0,37.2,36.3,38.2,481483.0,237030.0,244453.0,36.3,38.3,37.3,39
736,395117,"Springfield, OH",OH,100184,107689,113685,119712,123613,151677,155503,155980,157070,158849,160907,163490,164958,177.0,292,135719.0,66308.0,69411.0,41.1,39.9,42.3,135633.0,66301.0,69332.0,39.7,42.3,41.0,5
737,395118,"St. Cloud, MN",MN,184922,195773,207142,218184,225743,259252,276507,278699,282674,286582,290343,293529,295999,281.0,553,199687.0,100910.0,98777.0,35.4,35.0,35.9,200406.0,101285.0,99121.0,35.1,36.1,35.6,10
738,395119,"St. George, UT",UT,266018,285041,314750,333399,353334,457226,534454,541223,545344,550472,558352,565965,571155,408.0,950,181924.0,90643.0,91281.0,38.8,37.9,39.8,191226.0,95370.0,95856.0,38.1,39.9,39.0,45
739,395120,"St. Joseph, MO",MO,109375,113619,119046,118861,123939,140637,147949,149486,150859,152469,154532,157271,159804,160.0,323,121181.0,62064.0,59117.0,39.5,38.4,40.9,120424.0,61790.0,58634.0,38.5,41.1,39.8,39
740,395121,"St. Louis, MO",MO,159171,166713,174056,181743,188453,218534,229859,233168,236820,239650,242135,243473,244294,4102.0,7465,2818267.0,1376430.0,1441837.0,39.7,38.5,40.9,2809299.0,1371603.0,1437696.0,38.7,41.1,39.9,39
741,395122,"St. Marys, GA",GA,164916,171365,172713,178976,182506,210697,230865,235583,239440,243534,247912,253004,257937,103.0,210,54911.0,28273.0,26638.0,34.0,32.3,35.8,55664.0,28669.0,26995.0,32.4,36.0,34.2,7
742,395124,"Starkville, MS",MS,169701,176267,178078,183266,181910,193817,204454,209054,211084,213611,215035,217552,219948,51.0,112,61631.0,30811.0,30820.0,28.0,26.4,29.8,61825.0,30827.0,30998.0,26.6,30.0,28.3,41
743,395125,"State College, PA",PA,224296,231116,241767,253171,260426,278197,294737,297766,301258,305176,308844,311576,313783,139.0,257,157929.0,83270.0,74659.0,33.9,32.9,35.3,157527.0,83184.0,74343.0,33.3,35.8,34.5,13
744,395126,"Statesboro, GA",GA,133251,140545,149598,157980,155522,165200,183267,190415,195279,199243,202803,209203,212827,68.0,148,81378.0,40076.0,41302.0,29.6,28.6,30.6,82442.0,40414.0,42028.0,28.9,30.9,29.9,7
745,395128,"Staunton, VA",VA,181510,187332,194339,204402,209045,232605,245785,249398,250768,252131,253256,256089,258970,151.0,316,125591.0,62251.0,63340.0,43.0,41.8,44.4,125774.0,62265.0,63509.0,41.9,44.4,43.1,36
746,395129,"Stephenville, TX",TX,149607,159166,168323,175128,178756,201959,219174,224958,227016,229531,231184,235561,239897,61.0,136,42715.0,20966.0,21749.0,31.9,31.9,32.0,43378.0,21266.0,22112.0,31.9,32.2,32.0,2
747,395130,"Sterling, CO",CO,149032,160041,171506,178932,182226,210220,227428,230326,230954,231669,232916,236518,240177,34.0,80,21495.0,12275.0,9220.0,39.1,37.3,42.3,21487.0,12319.0,9168.0,37.5,42.1,39.8,37
748,395131,"Sterling, IL",IL,93843,96615,98993,102169,102715,110056,114104,115447,116129,116787,117162,118115,119083,86.0,184,55509.0,27617.0,27892.0,43.5,42.3,44.7,55305.0,27503.0,27802.0,42.1,44.5,43.3,42
749,395132,"Stevens Point, WI",WI,150956,159129,168872,177874,182677,209127,223679,226683,227009,227001,227506,229247,231246,68.0,179,70378.0,35841.0,34537.0,37.9,37.1,38.7,70468.0,35835.0,34633.0,37.2,39.0,38.1,17
750,395133,"Stillwater, OK",OK,137267,141921,146166,151934,158307,166120,179662,182487,185416,187993,188514,188825,189059,103.0,219,81592.0,41670.0,39922.0,27.8,26.9,29.0,81989.0,41743.0,40246.0,27.0,29.1,28.1,3
751,395134,"Stockton, CA",CA,298460,325897,360313,370679,382850,489328,525268,530248,543495,556060,564982,564855,562926,786.0,1677,780517.0,391377.0,389140.0,34.8,33.9,35.6,789410.0,396096.0,393314.0,34.1,35.8,35.0,25
752,395135,"Storm Lake, IA",IA,108428,113832,119632,122555,127204,136296,143473,145603,146398,147020,147412,148188,149088,16.0,26,20776.0,10641.0,10135.0,35.5,35.1,36.0,20771.0,10673.0,10098.0,35.5,36.1,35.8,14
753,395136,"Sturgis, MI",MI,106588,113089,119343,127713,130871,159226,176376,179761,183719,186190,189027,190837,193015,75.0,183,60902.0,30678.0,30224.0,39.7,38.7,40.8,60758.0,30601.0,30157.0,38.9,40.9,39.9,4
754,395137,"Sulphur Springs, TX",TX,0,0,0,0,0,0,166964,168600,169453,171258,172523,175816,178997,49.0,99,36795.0,18182.0,18613.0,39.5,38.2,40.7,37211.0,18384.0,18827.0,38.1,40.6,39.4,2
755,395138,"Summerville, GA",GA,72819,75706,80402,86797,88811,98499,105556,108992,110444,112097,112807,114727,116814,25.0,60,24921.0,12753.0,12168.0,40.7,39.1,42.4,24932.0,12741.0,12191.0,39.2,42.7,41.0,7
756,395139,"Sumter, SC",SC,122493,119165,124403,128692,132802,148318,161172,163196,165922,168379,170930,173182,175653,136.0,261,136510.0,66090.0,70420.0,38.7,36.3,41.0,135782.0,65722.0,70060.0,36.4,41.2,38.8,31
757,395140,"Sunbury, PA",PA,94981,99464,103720,108941,111629,126120,134391,136655,137107,137671,138242,139763,141259,85.0,192,91471.0,46415.0,45056.0,44.4,42.6,46.4,91266.0,46344.0,44922.0,42.6,46.3,44.5,13
758,395141,"Susanville, CA",CA,164771,169232,173830,174415,176454,206049,222438,225387,226961,228231,229323,231729,234985,40.0,128,32719.0,20252.0,12467.0,37.9,36.5,41.8,33159.0,20621.0,12538.0,36.4,41.8,39.1,25
759,395142,"Sweetwater, TX",TX,68401,73214,78407,80658,82502,87355,91593,92508,92284,93496,94100,95185,95978,17.0,61,14721.0,7407.0,7314.0,38.1,36.5,39.7,14597.0,7393.0,7204.0,36.3,40.2,38.2,2
760,395143,"Syracuse, NY",NY,127898,132454,141264,145547,155378,177652,185616,187939,191067,194307,196740,198798,200830,761.0,1316,660894.0,324016.0,336878.0,39.9,38.9,41.0,658281.0,322580.0,335701.0,39.1,41.1,40.1,9
761,395144,"Tahlequah, OK",OK,101739,103516,106546,109716,113771,129823,141987,145353,146806,148257,148421,149479,150604,54.0,157,47081.0,23047.0,24034.0,36.2,35.3,37.0,47627.0,23307.0,24320.0,35.4,37.4,36.4,3
762,395145,"Talladega, AL",AL,95386,97420,100810,105949,111188,124683,133294,136843,138352,140194,141417,143287,144848,82.0,217,82069.0,39805.0,42264.0,41.4,40.6,42.1,81524.0,39547.0,41977.0,40.8,42.5,41.6,11
763,395146,"Tallahassee, FL",FL,154843,163537,174189,180610,188149,216421,233289,237742,241423,244902,247886,250822,253287,514.0,1014,384546.0,185665.0,198881.0,34.5,33.9,35.2,385776.0,186035.0,199741.0,34.1,35.4,34.8,18
764,395148,"Tampa, FL",FL,176951,193767,210552,222024,235305,290807,333938,341524,351798,362777,373663,381847,386326,6310.0,12495,3183385.0,1555289.0,1628096.0,42.3,41.2,43.5,3219514.0,1572587.0,1646927.0,41.3,43.5,42.4,18
765,395149,"Taos, NM",NM,220190,224837,242034,271287,284922,333963,354099,361398,362308,364573,366445,370801,376596,29.0,105,34392.0,16917.0,17475.0,49.9,48.2,51.5,34623.0,17034.0,17589.0,48.5,51.8,50.1,6
766,395150,"Taylorville, IL",IL,74945,79477,83176,86402,87371,92688,96438,97459,97822,98371,98697,99542,100113,31.0,80,33900.0,17403.0,16497.0,43.3,41.8,45.2,33662.0,17326.0,16336.0,41.9,45.1,43.5,42
767,395151,"Terre Haute, IN",IN,84324,86758,92774,97283,99653,110855,118409,119689,120741,121858,123495,125578,127460,201.0,413,184784.0,93841.0,90943.0,38.7,37.2,40.3,184910.0,93841.0,91069.0,37.2,40.3,38.8,16
768,395152,"Texarkana, TX",TX,96385,100534,104742,109289,117118,129143,137788,141146,142463,144014,144934,146843,148620,125.0,419,147333.0,73739.0,73594.0,38.9,37.3,40.5,147174.0,73624.0,73550.0,37.3,40.6,39.0,2
769,395153,"The Villages, FL",FL,246178,254642,268079,285374,299418,310966,358251,370851,382120,394928,410113,423381,435667,160.0,436,130897.0,65311.0,65586.0,68.2,67.6,68.7,135638.0,67629.0,68009.0,67.6,68.8,68.2,18
770,395154,"Thomaston, GA",GA,73011,75766,81027,85919,87905,101423,110459,113930,115667,117520,118546,120807,123099,36.0,94,27712.0,13216.0,14496.0,41.3,40.1,42.4,27720.0,13228.0,14492.0,40.0,42.4,41.2,7
771,395155,"Thomasville, GA",GA,123240,128391,136036,141374,143986,161968,174218,179221,181168,183473,184432,187296,190092,44.0,145,45766.0,21895.0,23871.0,40.2,38.8,41.7,45842.0,21827.0,24015.0,38.9,41.7,40.3,7
772,395157,"Tiffin, OH",OH,93890,98541,104007,109654,113283,127753,136424,138244,138595,138850,139336,140987,142691,62.0,112,54990.0,27693.0,27297.0,40.3,39.2,41.6,54906.0,27639.0,27267.0,39.2,41.6,40.4,5
773,395158,"Tifton, GA",GA,115724,123180,131319,138051,140565,156302,166964,171609,173302,175245,175966,178503,180929,22.0,64,41348.0,20046.0,21302.0,35.8,34.4,37.3,41212.0,19990.0,21222.0,34.7,37.8,36.2,7
774,395159,"Toccoa, GA",GA,101368,106045,113257,120240,124752,141385,151572,156525,158877,161456,162595,165320,167875,36.0,82,26800.0,12981.0,13819.0,40.7,39.7,41.7,26865.0,13015.0,13850.0,40.2,42.0,41.1,7
775,395160,"Toledo, OH",OH,107843,111097,118591,122986,132089,151029,159223,161197,162980,164444,166120,168023,170015,825.0,1552,645819.0,316588.0,329231.0,38.6,37.4,39.8,644217.0,315757.0,328460.0,37.5,39.8,38.6,5
776,395161,"Topeka, KS",KS,113513,119175,124336,129792,137893,156490,167813,169155,170354,171463,172659,174593,176193,307.0,498,232747.0,114437.0,118310.0,40.4,39.3,41.5,232670.0,114493.0,118177.0,39.5,41.6,40.5,21
777,395162,"Torrington, CT",CT,232231,237626,243868,246412,254921,318039,334257,336600,339211,344135,348183,350997,353107,312.0,721,184874.0,92133.0,92741.0,47.9,46.6,49.1,185000.0,92281.0,92719.0,46.4,49.1,47.8,40
778,395163,"Traverse City, MI",MI,198036,213062,233602,241661,255159,308281,340029,345455,350441,353680,358241,362727,366876,311.0,618,153516.0,76312.0,77204.0,45.6,44.3,47.0,154685.0,76983.0,77702.0,44.4,47.0,45.7,4
779,395164,"Trenton, NJ",NJ,236343,240947,249651,257959,260551,306445,329531,333248,337015,343752,351021,354727,356133,441.0,964,386759.0,190681.0,196078.0,39.2,38.0,40.4,385898.0,190021.0,195877.0,38.2,40.5,39.4,23
780,395165,"Troy, AL",AL,0,0,116342,119854,121090,131662,139527,142595,143650,144613,145054,146216,147316,18.0,83,32981.0,15858.0,17123.0,31.8,30.2,33.8,32991.0,15819.0,17172.0,30.6,33.9,32.2,11
781,395166,"Truckee, CA",CA,404206,435221,460762,472026,473703,625147,646526,655613,659295,660718,661406,663256,664825,285.0,752,102199.0,50567.0,51632.0,50.4,48.8,52.0,103487.0,51232.0,52255.0,48.3,51.6,50.0,25
782,395167,"Tucson, AZ",AZ,177193,188843,203373,215233,232017,290755,317683,322654,329924,336003,341532,346704,348546,1522.0,3189,1045599.0,517025.0,528574.0,39.2,37.8,40.7,1052030.0,520254.0,531776.0,38.0,40.9,39.5,47
783,395168,"Tullahoma, TN",TN,129332,138682,149969,152792,168050,189942,215586,221935,228453,235683,242155,247010,251171,160.0,346,107340.0,52867.0,54473.0,40.8,39.8,42.0,108891.0,53675.0,55216.0,39.9,41.9,40.9,22
784,395169,"Tulsa, OK",OK,135379,140142,144788,148963,157798,179106,195843,198725,201537,204639,207632,210643,213312,1387.0,2730,1016589.0,502190.0,514399.0,37.4,36.4,38.4,1023988.0,505757.0,518231.0,36.5,38.5,37.5,3
785,395170,"Tupelo, MS",MS,113020,115641,118452,123235,127014,136952,145633,148890,150189,151600,152254,153702,154930,120.0,307,163193.0,79464.0,83729.0,38.1,36.8,39.3,163162.0,79378.0,83784.0,36.8,39.4,38.1,41
786,395171,"Tuscaloosa, AL",AL,148877,148877,158944,165942,172163,189854,204423,207720,209874,212150,213953,216571,218998,305.0,703,268711.0,129912.0,138799.0,35.0,33.8,36.2,268191.0,129463.0,138728.0,34.1,36.4,35.2,11
787,395173,"Twin Falls, ID",ID,170067,182725,197655,220940,237620,312410,359281,365701,371810,378231,383135,386200,384668,198.0,458,114501.0,57294.0,57207.0,35.2,35.0,35.4,116905.0,58493.0,58412.0,35.3,35.8,35.5,35
788,395174,"Tyler, TX",TX,161776,167303,174079,183989,185782,208603,225579,229700,234161,239017,243636,248753,252352,330.0,687,234063.0,113672.0,120391.0,36.9,35.7,37.9,237186.0,115014.0,122172.0,35.9,38.1,37.0,2
789,395175,"Ukiah, CA",CA,377111,394779,419493,408759,413999,472322,527216,526026,521688,519587,521170,527881,537075,76.0,279,91354.0,45572.0,45782.0,43.6,42.5,44.8,91305.0,45467.0,45838.0,42.8,44.8,43.8,25
790,395176,"Union City, TN",TN,73941,78031,81498,84185,86768,95749,102564,105666,106935,108277,108736,110355,111968,25.0,81,30716.0,14978.0,15738.0,42.7,41.6,43.8,30466.0,14845.0,15621.0,41.6,43.9,42.8,22
791,395178,"Urbana, OH",OH,118040,123974,132935,141502,147136,167845,179252,181944,182563,183185,183889,185806,187618,53.0,103,38705.0,19415.0,19290.0,41.7,40.6,42.8,38699.0,19363.0,19336.0,40.7,42.8,41.8,5
792,395179,"Utica, NY",NY,115576,120923,129737,135404,140086,166066,175922,178423,181694,183690,184780,186312,188684,284.0,589,291702.0,146109.0,145593.0,41.5,40.1,43.1,290211.0,145467.0,144744.0,40.1,43.0,41.5,9
793,395181,"Uvalde, TX",TX,115815,127253,134160,140569,144154,156762,168251,172445,173488,174874,175963,179382,182586,22.0,68,24540.0,12130.0,12410.0,34.3,32.8,35.7,24729.0,12218.0,12511.0,32.8,35.5,34.1,2
794,395182,"Valdosta, GA",GA,118049,118431,122038,126834,131839,150450,164631,167096,169225,171620,174350,177082,179240,193.0,436,148160.0,71982.0,76178.0,32.8,31.6,34.0,149152.0,72369.0,76783.0,31.7,34.0,32.9,7
795,395183,"Vallejo, CA",CA,374725,402126,440342,451328,460945,549894,598962,607250,614379,619304,620396,617533,614440,556.0,1049,453274.0,227019.0,226255.0,38.6,37.4,39.9,451716.0,226650.0,225066.0,37.7,40.1,38.9,25
797,395185,"Van Wert, OH",OH,88147,92614,97684,102864,106746,119715,127746,129670,130161,130602,131047,132387,133731,20.0,44,28878.0,14346.0,14532.0,41.1,40.1,42.0,28732.0,14292.0,14440.0,40.5,42.2,41.4,5
